,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,has_basement,attached_garage,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale,log_gr_liv_area,log_total_bsmt_sf,sqrt_gr_liv_area,inter_qual_rl,inter_qual_fv,inter_area_fv,fireplaces,str_gravel,commercial,regular_lot,ir2_lot,qual_bsmt_sf,square_overall_qual
104,6,2001,0.0,0.0,0.0,3,0.0,804.0,1961,2,3,560.0,1,215000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.581209826196346,6.6896117069125625,44.28317965096906,6,0,0.0,1,0.0,0.0,0.0,0.0,4824.0,36
105,5,1972,0.0,0.0,144.0,3,0.0,1153.0,1193,2,2,501.0,1,146500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.084226422097916,7.050131193258335,34.539832078341085,5,0,0.0,0,0.0,0.0,0.0,0.0,5765.0,25
106,7,2000,0.0,0.0,0.0,3,0.0,673.0,1382,2,3,490.0,1,165000,1,0.0,0,0,0,1,0,0,0,0,0,0,7.231287004327616,6.511760188375347,37.17526059088221,0,7,37.17526059088221,0,0.0,0.0,1.0,0.0,4711.0,49
107,6,1916,0.0,0.0,0.0,4,0.0,714.0,2526,2,3,216.0,1,136000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.8343923029104365,6.570896967843748,50.25932749251625,0,0,0.0,1,0.0,0.0,1.0,0.0,4284.0,36
108,6,1957,0.0,0.0,902.0,3,1.0,1705.0,1390,1,4,550.0,1,252000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.237059026124737,7.441326254803057,37.282703764614496,6,0,0.0,2,0.0,0.0,0.0,0.0,10230.0,36
109,7,2003,0.0,0.0,106.0,3,0.0,764.0,1626,2,3,474.0,1,175500,1,1.0,0,1,0,0,0,0,0,0,1,0,7.3938782901077555,6.6385808780860955,40.32369030731191,7,0,0.0,0,0.0,0.0,1.0,0.0,5348.0,49
110,5,1939,0.0,0.0,0.0,3,0.0,690.0,1558,1,2,400.0,1,150000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.351158226430694,6.5367060902399095,39.4715087119811,0,0,0.0,1,0.0,0.0,1.0,0.0,3450.0,25
111,5,1960,1.0,0.0,0.0,3,0.0,978.0,1422,1,2,286.0,1,139900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.259819610363186,6.885519894931418,37.70941526992961,5,0,0.0,1,0.0,0.0,0.0,0.0,4890.0,25
112,5,1930,0.0,0.0,0.0,3,0.0,1078.0,1573,2,2,360.0,0,162900,1,0.0,0,0,1,0,0,0,0,0,0,0,7.360739903058278,6.982872027863764,39.66106403010388,0,0,0.0,1,0.0,0.0,1.0,0.0,5390.0,25
113,6,1962,1.0,0.0,261.0,3,0.0,1116.0,1116,1,2,440.0,1,160000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.017506142941256,7.0175151034745875,33.406586176980134,6,0,0.0,0,0.0,0.0,0.0,0.0,6696.0,36
114,2,1947,0.0,0.0,0.0,3,0.0,0.0,660,1,1,0.0,0,63900,0,0.0,0,1,0,0,0,0,0,0,0,0,6.492239835020471,-4.605170185988091,25.69046515733026,2,0,0.0,0,0.0,0.0,1.0,0.0,0.0,4
115,6,1978,0.0,0.0,144.0,3,0.0,1140.0,1707,2,2,479.0,1,184000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.442492722794441,7.038792313279893,41.31585652022719,6,0,0.0,1,0.0,0.0,1.0,0.0,6840.0,36
116,5,1959,0.0,0.0,132.0,3,0.0,1466.0,1466,1,1,528.0,1,149900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.290292882446597,7.290299703705733,38.28837943815329,5,0,0.0,2,0.0,0.0,1.0,0.0,7330.0,25
117,9,2000,1.0,0.0,260.0,3,0.0,1614.0,1638,2,4,495.0,1,300000,1,1.0,0,0,0,1,0,0,0,0,0,0,7.401231264413015,7.386477044597565,40.47221268969612,0,9,40.47221268969612,1,0.0,0.0,0.0,0.0,14526.0,81
118,5,1960,0.0,0.0,275.0,3,0.0,988.0,1721,2,2,626.0,1,145000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.450660796211539,6.895692819154136,41.48493702538308,5,0,0.0,2,0.0,0.0,1.0,0.0,4940.0,25
119,6,1997,0.0,0.0,0.0,3,0.0,928.0,1764,2,3,470.0,1,231500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.475339236566737,6.833042508590211,42.0,6,0,0.0,0,0.0,0.0,0.0,0.0,5568.0,36
120,5,1940,0.0,0.0,0.0,3,0.0,996.0,996,1,2,0.0,1,108000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.903747257584598,6.903757297694839,31.559467676119,5,0,0.0,1,0.0,0.0,1.0,0.0,4980.0,25
121,5,1956,0.0,0.0,0.0,3,0.0,1202.0,1202,1,2,304.0,1,120000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.091742115095153,7.0917504345281,34.66987164671943,5,0,0.0,0,0.0,0.0,1.0,0.0,6010.0,25
122,5,1961,1.0,0.0,57.0,3,0.0,988.0,988,1,2,572.0,1,128500,1,0.0,0,1,0,0,0,0,0,0,0,0,6.895682697747868,6.895692819154136,31.432467291003423,5,0,0.0,0,0.0,0.0,0.0,0.0,4940.0,25
123,5,1927,0.0,0.0,0.0,3,0.0,1008.0,1028,1,2,360.0,1,115000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.93537044601511,6.915733369217025,32.0624390837628,0,0,0.0,1,0.0,0.0,1.0,0.0,5040.0,25
124,5,1947,0.0,0.0,0.0,3,0.0,720.0,1284,1,2,240.0,1,110000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.157735484249907,6.57926510080254,35.832945734337834,0,0,0.0,0,0.0,0.0,1.0,0.0,3600.0,25
125,9,1977,0.0,0.0,1050.0,4,0.0,994.0,2944,2,3,864.0,1,150000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.987524479848767,6.901747266968142,54.258639865002145,9,0,0.0,1,0.0,0.0,0.0,0.0,8946.0,81
126,8,2004,0.0,0.0,0.0,3,0.0,707.0,1414,2,3,403.0,1,178000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.254177846456518,6.561044810068114,37.603191353926334,8,0,0.0,1,0.0,0.0,0.0,0.0,5656.0,64
127,7,1932,0.0,0.0,0.0,3,0.0,637.0,1609,1,3,579.0,1,199500,1,0.0,0,1,0,0,1,0,0,0,0,0,7.3833681469923835,6.456785354036069,40.11234224026316,7,0,0.0,2,0.0,0.0,0.0,0.0,4459.0,49
128,6,1997,0.0,0.0,0.0,3,0.0,813.0,1525,2,2,400.0,1,183500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.329749689041512,6.700743409595166,39.05124837953327,6,0,0.0,1,0.0,0.0,0.0,0.0,4878.0,36
129,5,1967,1.0,0.0,0.0,3,0.0,624.0,1656,1,2,288.0,1,126000,1,1.0,0,0,1,0,0,0,0,0,0,0,7.412160334945205,6.436166393882044,40.69397989875161,0,0,0.0,1,0.0,0.0,1.0,0.0,3120.0,25
130,7,1977,0.0,0.0,0.0,3,0.0,1055.0,1055,2,2,440.0,1,148500,1,1.0,0,1,0,0,0,0,0,0,0,0,6.961296045910167,6.96130552453823,32.48076353782343,7,0,0.0,0,0.0,0.0,1.0,0.0,7385.0,49
131,5,1939,0.0,0.0,0.0,4,0.0,676.0,1352,2,3,720.0,1,149000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.20934025660291,6.516207868832958,36.76955262170047,5,0,0.0,0,0.0,0.0,1.0,0.0,3380.0,25
132,6,1977,0.0,0.0,0.0,3,0.0,855.0,1456,2,2,440.0,1,137900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.751113164774797,38.157568056677825,6,0,0.0,1,0.0,0.0,1.0,0.0,5130.0,36
133,8,1993,0.0,0.0,0.0,3,1.0,1719.0,1719,1,3,473.0,1,324000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.449498005382849,7.449503822701589,41.46082488325576,8,0,0.0,2,0.0,0.0,0.0,0.0,13752.0,64
134,5,1925,0.0,0.0,0.0,3,0.0,864.0,864,1,2,0.0,1,98000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138,5,0,0.0,0,0.0,0.0,1.0,0.0,4320.0,25
135,6,1973,0.0,0.0,359.0,3,0.0,483.0,987,1,2,264.0,1,103400,1,0.0,0,0,1,0,0,0,0,0,0,1,6.894670039433482,6.180037357371996,31.416556144810016,0,0,0.0,0,0.0,0.0,1.0,0.0,2898.0,36
136,5,1875,0.0,0.0,0.0,4,0.0,780.0,1020,1,2,0.0,0,94000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.927557906278317,6.659306740114276,31.937438845342623,5,0,0.0,0,0.0,0.0,1.0,0.0,3900.0,25
137,8,2006,0.0,0.0,108.0,3,0.0,1554.0,1554,2,3,627.0,1,209500,1,1.0,0,1,0,0,0,0,0,0,1,0,7.348587530927593,7.348593965913323,39.42080668885405,8,0,0.0,1,0.0,0.0,1.0,0.0,12432.0,64
138,10,2006,1.0,0.0,662.0,3,1.0,1528.0,3390,3,4,758.0,1,545224,1,1.0,0,1,0,0,1,0,1,0,0,0,8.128585200374497,7.331721514207668,58.22370651203855,10,0,0.0,1,0.0,0.0,0.0,0.0,15280.0,100
139,6,1912,0.0,0.0,0.0,4,0.0,780.0,1560,1,3,0.0,0,159900,1,0.0,0,0,1,0,0,0,0,0,0,0,7.352441100243583,6.659306740114276,39.496835316262995,0,0,0.0,0,0.0,0.0,1.0,0.0,4680.0,36
140,4,1951,0.0,0.0,0.0,3,0.0,864.0,864,1,2,400.0,1,141000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138,4,0,0.0,0,0.0,0.0,1.0,0.0,3456.0,16
141,6,2000,0.0,0.0,0.0,3,0.0,982.0,1889,2,2,431.0,1,215000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.543802867501509,6.889601491602005,43.46262762420146,6,0,0.0,1,0.0,0.0,0.0,0.0,5892.0,36
142,5,1962,0.0,0.0,0.0,4,0.0,1040.0,1040,1,2,260.0,1,127000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942,5,0,0.0,0,0.0,0.0,0.0,0.0,5200.0,25
143,5,1954,0.0,0.0,0.0,3,0.0,1172.0,1172,1,2,366.0,1,128000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.066466970136958,7.066475502523765,34.23448553724738,5,0,0.0,0,0.0,0.0,1.0,0.0,5860.0,25
144,8,2010,0.0,0.0,0.0,3,0.0,1642.0,1418,1,3,852.0,1,267916,1,1.0,0,0,0,1,0,0,0,0,0,0,7.257002707092073,7.403676380127812,37.656340767525464,0,8,37.656340767525464,1,0.0,0.0,0.0,0.0,13136.0,64
145,6,1931,0.0,0.0,0.0,3,0.0,884.0,1367,1,2,560.0,1,127500,1,0.0,0,0,1,0,0,0,0,0,0,0,7.220373836723949,6.784468374790856,36.9729630946723,0,0,0.0,1,0.0,0.0,1.0,0.0,5304.0,36
146,7,2003,0.0,0.0,500.0,3,0.0,0.0,1922,3,3,672.0,1,198500,0,1.0,0,1,0,0,0,0,0,0,0,0,7.561121589530238,-4.605170185988091,43.840620433565945,7,0,0.0,1,0.0,0.0,1.0,0.0,0.0,49
147,6,1981,0.0,0.0,210.0,4,0.0,1422.0,1422,2,3,576.0,1,175500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.259819610363186,7.259826642687264,37.70941526992961,6,0,0.0,1,0.0,0.0,0.0,0.0,8532.0,36
148,7,2000,0.0,0.0,144.0,3,0.0,985.0,1842,2,3,486.0,1,217500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.518607216815252,6.892651793404819,42.91852746774987,7,0,0.0,1,0.0,0.0,1.0,0.0,6895.0,49
149,4,1915,0.0,0.0,0.0,2,0.0,888.0,1962,1,2,572.0,1,149500,1,0.0,0,0,1,0,0,0,0,0,0,0,7.581719640125308,6.788983004190023,44.294469180700204,0,0,0.0,1,0.0,0.0,1.0,0.0,3552.0,16
150,5,1966,1.0,0.0,165.0,3,0.0,864.0,1120,1,2,656.0,1,148800,1,1.0,0,1,0,0,0,0,0,0,0,0,7.02108396428914,6.76158434281115,33.46640106136302,5,0,0.0,1,0.0,0.0,1.0,0.0,4320.0,25
151,9,2005,1.0,0.0,208.0,3,0.0,1992.0,2868,3,4,716.0,1,556581,1,1.0,0,1,0,0,0,0,0,0,0,0,7.961370201719511,7.596899458212264,53.55371135598354,9,0,0.0,1,0.0,0.0,0.0,0.0,17928.0,81
152,6,1957,1.0,0.0,0.0,3,0.0,1478.0,1478,1,2,442.0,1,156500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.298445101508147,7.298451867385123,38.44476557348217,6,0,0.0,2,0.0,0.0,1.0,0.0,8868.0,36
153,7,1995,0.0,0.0,0.0,4,0.0,930.0,1995,2,3,610.0,1,237000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.598399329323964,6.835195338777664,44.66542286825459,7,0,0.0,1,0.0,0.0,1.0,0.0,6510.0,49
154,5,1958,0.0,0.0,0.0,3,0.0,912.0,912,1,2,297.0,1,120000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.815639990074331,6.815650954926498,30.199337741083,5,0,0.0,0,0.0,0.0,0.0,0.0,4560.0,25
155,6,2005,0.0,0.0,0.0,3,0.0,1326.0,1326,2,3,388.0,1,203000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.189922170745808,7.189929712195501,36.41428291206625,6,0,0.0,0,0.0,0.0,0.0,0.0,7956.0,36
156,8,1987,0.0,0.0,0.0,3,0.0,1191.0,1204,2,2,461.0,1,130000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.093404625868766,7.082556965625677,34.698703145794944,8,0,0.0,0,0.0,0.0,0.0,0.0,9528.0,64
157,6,1964,0.0,0.0,360.0,3,1.0,780.0,1611,1,2,442.0,1,167900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.384610383176974,6.659306740114276,40.13726448077895,6,0,0.0,0,0.0,0.0,1.0,0.0,4680.0,36
158,4,1970,0.0,0.0,160.0,3,0.0,960.0,960,1,2,576.0,1,129000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.866933284461882,6.8669437010742955,30.983866769659336,4,0,0.0,0,0.0,0.0,1.0,0.0,3840.0,16
159,5,1957,0.0,0.0,64.0,3,0.0,1070.0,1236,1,3,447.0,1,134450,1,1.0,0,1,0,0,0,0,0,0,0,0,7.119635638017636,6.9754232732066725,35.156791662493895,5,0,0.0,1,0.0,0.0,0.0,0.0,5350.0,25
160,5,1918,0.0,0.0,0.0,4,0.0,816.0,1416,2,3,576.0,0,112000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.255591274253665,6.7044266097909775,37.62977544445356,5,0,0.0,0,0.0,0.0,1.0,0.0,4080.0,25
161,7,1988,0.0,0.0,360.0,3,0.0,929.0,1873,2,3,619.0,1,207000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.5352967024440884,6.834119503018552,43.278170016764804,7,0,0.0,1,0.0,0.0,0.0,0.0,6503.0,49
162,5,1922,1.0,0.0,0.0,3,0.0,1040.0,2128,2,2,0.0,1,62500,1,0.0,0,0,1,0,0,1,0,0,0,0,7.662937850461535,6.946985607473806,46.130250378683186,0,0,0.0,0,0.0,0.0,1.0,0.0,5200.0,25
163,7,2003,0.0,0.0,106.0,3,0.0,764.0,1626,2,3,474.0,1,154000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.3938782901077555,6.6385808780860955,40.32369030731191,7,0,0.0,0,0.0,0.0,1.0,0.0,5348.0,49
164,5,1957,0.0,0.0,0.0,3,0.0,816.0,816,1,2,308.0,1,129900,1,0.0,0,1,0,0,0,0,0,0,0,0,6.704414354964107,6.7044266097909775,28.5657137141714,5,0,0.0,0,0.0,0.0,0.0,0.0,4080.0,25
165,5,1976,0.0,0.0,0.0,3,0.0,536.0,1112,1,2,336.0,1,85000,1,1.0,0,0,1,0,0,0,0,0,0,0,7.013915474810528,6.284152817613186,33.34666400106613,0,0,0.0,0,0.0,0.0,1.0,0.0,2680.0,25
166,7,1926,0.0,0.0,0.0,3,0.0,572.0,1111,1,2,288.0,1,116900,1,0.0,0,0,1,0,0,0,0,0,0,0,7.01301578963963,6.349156473744463,33.331666624997915,0,0,0.0,1,0.0,0.0,1.0,0.0,4004.0,49
167,6,1978,0.0,0.0,0.0,3,0.0,855.0,1441,2,2,440.0,1,148500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.273092595999522,6.751113164774797,37.960505792204614,6,0,0.0,1,0.0,0.0,1.0,0.0,5130.0,36
168,4,1941,0.0,0.0,0.0,2,0.0,672.0,924,1,1,280.0,1,80000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.828712071641684,6.51027322136481,30.397368307141328,4,0,0.0,0,0.0,0.0,1.0,0.0,2688.0,16
169,5,1984,0.0,0.0,0.0,3,0.0,1060.0,1126,1,2,506.0,1,152000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.026426808699636,6.966033621023877,33.555923471125034,5,0,0.0,0,0.0,0.0,0.0,0.0,5300.0,25
170,5,1954,0.0,0.0,0.0,4,0.0,381.0,992,1,2,319.0,1,155891,1,0.0,0,1,0,0,0,0,0,0,0,0,6.899723107284872,5.942825621501422,31.496031496047245,5,0,0.0,0,0.0,0.0,1.0,0.0,1905.0,25
171,6,1920,0.0,0.0,0.0,4,0.0,768.0,1376,1,3,576.0,0,165000,1,0.0,0,1,0,0,0,1,0,0,0,0,7.226936018493289,6.643802753896235,37.094473981982816,6,0,0.0,0,0.0,0.0,1.0,0.0,4608.0,36
172,7,2009,1.0,0.0,0.0,3,0.0,1218.0,1218,2,3,676.0,1,204500,1,1.0,0,0,0,1,0,0,0,0,0,0,7.1049654482698426,7.104973658416763,34.899856733230294,0,7,34.899856733230294,0,0.0,0.0,1.0,0.0,8526.0,49
173,5,1942,0.0,0.0,224.0,3,0.0,728.0,1644,1,3,312.0,1,146500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.404887575616125,6.590314784366081,40.54626986542659,5,0,0.0,2,0.0,0.0,1.0,0.0,3640.0,25
174,7,1978,0.0,0.0,206.0,3,0.0,1271.0,1601,2,2,478.0,1,157000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.3783837129967145,7.147567138979117,40.01249804748511,7,0,0.0,1,0.0,0.0,0.0,0.0,8897.0,49
175,7,1890,0.0,0.0,0.0,3,0.0,1313.0,2495,2,2,342.0,1,184000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.822044008185619,7.1800774904200235,49.949974974968704,0,0,0.0,1,0.0,0.0,1.0,0.0,9191.0,49
176,6,2002,0.0,0.0,0.0,3,0.0,783.0,1509,2,3,393.0,1,183200,1,1.0,0,1,0,0,0,0,0,0,0,0,7.319202458767849,6.663145467301331,38.84584919911006,6,0,0.0,1,0.0,0.0,0.0,0.0,4698.0,36
177,5,1962,0.0,0.0,116.0,3,0.0,1092.0,1092,1,2,288.0,1,139000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.9957661563048505,6.995775313772078,33.04542328371661,5,0,0.0,1,0.0,0.0,1.0,0.0,5460.0,25
178,7,1993,1.0,0.0,651.0,3,1.0,1311.0,2418,2,3,983.0,1,341000,1,1.0,0,1,0,0,0,0,0,1,0,0,7.790696031174738,7.1785531114996735,49.17316341257699,7,0,0.0,1,0.0,0.0,1.0,0.0,9177.0,49
179,6,1971,0.0,0.0,504.0,3,0.0,483.0,987,1,2,264.0,1,96000,1,0.0,0,0,1,0,0,0,0,0,0,1,6.894670039433482,6.180037357371996,31.416556144810016,0,0,0.0,0,0.0,0.0,1.0,0.0,2898.0,36
180,4,2003,0.0,0.0,0.0,3,0.0,1121.0,1121,2,2,440.0,1,140000,1,1.0,0,0,1,0,0,0,0,0,0,0,7.02197642307216,7.021985343638973,33.481338085566414,0,0,0.0,0,0.0,0.0,1.0,0.0,4484.0,16
181,6,1957,0.0,0.0,0.0,3,0.0,912.0,1236,1,2,923.0,1,149700,1,1.0,0,0,1,0,0,0,0,0,0,0,7.119635638017636,6.815650954926498,35.156791662493895,0,0,0.0,0,0.0,0.0,1.0,0.0,5472.0,36
182,5,1975,0.0,0.0,0.0,3,0.0,1056.0,1074,1,2,495.0,1,153500,1,1.0,0,1,0,0,0,0,0,0,0,0,6.97914527506881,6.962252933918339,32.77193921634788,5,0,0.0,0,0.0,0.0,1.0,0.0,5280.0,25
183,1,1952,0.0,0.0,0.0,1,0.0,0.0,733,1,1,487.0,0,13100,0,1.0,0,0,0,0,0,0,0,0,0,0,6.597145701886651,-4.605170185988091,27.073972741361768,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
184,7,2003,0.0,0.0,252.0,3,0.0,884.0,1768,2,3,543.0,1,224900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.477604243197589,6.784468374790856,42.04759208325728,7,0,0.0,0,0.0,0.0,1.0,0.0,6188.0,49
185,7,2005,0.0,0.0,0.0,3,0.0,1257.0,1266,2,3,453.0,1,176000,1,1.0,0,0,0,1,0,0,0,0,0,0,7.143617602704121,7.136491164008086,35.58089374931439,0,7,35.58089374931439,1,0.0,0.0,1.0,0.0,8799.0,49
186,8,1992,1.0,0.0,337.0,3,0.0,1683.0,2872,2,3,541.0,1,285000,1,1.0,0,1,0,0,0,0,0,1,0,0,7.962763930168115,7.428339135943801,53.59104402789705,8,0,0.0,1,0.0,0.0,1.0,0.0,13464.0,64
187,8,2007,0.0,0.0,84.0,3,1.0,1485.0,1464,2,3,754.0,1,282922,1,1.0,0,1,0,0,0,0,1,0,0,0,7.288927694521257,7.3031767852208604,38.262252939417984,8,0,0.0,0,0.0,0.0,0.0,0.0,11880.0,64
188,7,1966,0.0,0.0,309.0,3,0.0,924.0,2157,2,3,487.0,1,226000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.676473646389156,6.828722894093944,46.44351407893249,7,0,0.0,2,0.0,0.0,1.0,0.0,6468.0,49
189,8,2006,1.0,0.0,466.0,3,0.0,1234.0,2576,2,4,666.0,1,361919,1,1.0,0,1,0,0,0,0,0,0,0,0,7.853993087224244,7.118024308160213,50.75431016179808,8,0,0.0,1,0.0,0.0,0.0,0.0,9872.0,64
190,9,2005,1.0,0.0,600.0,5,1.0,1398.0,2798,3,4,670.0,1,457347,1,1.0,0,1,0,0,1,0,1,0,0,0,7.936660155225426,7.242805075843995,52.896124621752776,9,0,0.0,1,0.0,0.0,0.0,0.0,12582.0,81
191,8,1976,0.0,1.0,0.0,3,1.0,966.0,1743,0,3,529.0,1,279000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.463363045520021,6.87317418612581,41.7492514902962,8,0,0.0,2,0.0,0.0,0.0,0.0,7728.0,64
192,6,1977,0.0,0.0,0.0,3,1.0,1567.0,1567,2,3,714.0,1,196000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.356918242356021,7.35692462395659,39.585350825778974,6,0,0.0,2,0.0,0.0,0.0,0.0,9402.0,36
193,7,1976,0.0,0.0,189.0,3,0.0,1090.0,1370,2,2,479.0,1,152000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.222566018822171,6.993942149493032,37.013511046643494,7,0,0.0,1,0.0,0.0,1.0,0.0,7630.0,49
194,5,1969,0.0,0.0,368.0,3,0.0,1248.0,2634,2,2,968.0,1,200000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.876258882303226,7.129305561717783,51.32250968142536,5,0,0.0,0,0.0,0.0,1.0,0.0,6240.0,25
195,8,2005,1.0,0.0,198.0,3,1.0,1570.0,1590,2,4,754.0,1,294900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.371489295214277,7.358837267748821,39.87480407475377,8,0,0.0,0,0.0,0.0,1.0,0.0,12560.0,64
196,7,2008,0.0,0.0,140.0,3,0.0,1450.0,1450,2,3,788.0,1,224243,1,1.0,0,1,0,0,0,0,0,0,0,0,7.27931883541462,7.2793257319425635,38.07886552931954,7,0,0.0,0,0.0,0.0,1.0,0.0,10150.0,49
197,6,1915,0.0,0.0,0.0,2,0.0,832.0,1338,2,2,528.0,0,92000,1,0.0,0,1,0,0,0,1,0,0,0,0,7.198931240688173,6.723844459979747,36.578682316343766,6,0,0.0,0,0.0,0.0,1.0,0.0,4992.0,36
198,7,2007,1.0,0.0,0.0,3,0.0,728.0,1456,2,3,400.0,1,179540,1,1.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825,7,0,0.0,1,0.0,0.0,0.0,0.0,5096.0,49
199,10,2003,1.0,0.0,922.0,3,1.0,2392.0,2392,2,4,968.0,1,386250,1,1.0,0,1,0,0,0,0,0,0,1,0,7.779885115070522,7.77988929566379,48.908077042549934,10,0,0.0,1,0.0,0.0,1.0,0.0,23920.0,100
200,4,1970,0.0,0.0,0.0,3,0.0,530.0,992,1,2,297.0,1,106500,1,1.0,0,0,1,0,0,0,0,0,0,0,6.899723107284872,6.272895874292699,31.496031496047245,0,0,0.0,0,0.0,0.0,1.0,0.0,2120.0,16
201,10,2008,0.0,0.0,160.0,3,0.0,1017.0,2007,2,4,812.0,1,310000,1,1.0,0,0,0,1,0,0,0,0,0,0,7.604396348796338,6.924622228841909,44.799553569204235,0,10,44.799553569204235,1,0.0,0.0,1.0,0.0,10170.0,100
202,7,1998,0.0,0.0,275.0,3,0.0,1066.0,2385,2,3,600.0,1,252000,1,1.0,0,1,0,0,0,0,0,1,0,0,7.776954403322442,6.971677985544829,48.83646178829912,7,0,0.0,1,0.0,0.0,1.0,0.0,7462.0,49
203,7,1941,0.0,0.0,0.0,4,0.0,918.0,1646,2,2,240.0,1,164000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.406103381237015,6.822208283807347,40.570925550201586,7,0,0.0,2,0.0,0.0,1.0,0.0,6426.0,49
204,7,2007,0.0,0.0,16.0,3,0.0,728.0,1456,2,3,400.0,1,177594,1,1.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825,7,0,0.0,0,0.0,0.0,1.0,0.0,5096.0,49
205,5,1936,0.0,0.0,0.0,3,0.0,528.0,1040,1,2,624.0,0,123900,1,0.0,0,0,1,0,0,0,0,0,0,0,6.946975992135418,6.269115222920853,32.2490309931942,0,0,0.0,0,0.0,0.0,1.0,0.0,2640.0,25
206,6,1918,1.0,0.0,0.0,3,0.0,1370.0,2624,2,2,864.0,0,239000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.8724551500639794,7.222573318065604,51.22499389946279,6,0,0.0,1,0.0,0.0,0.0,0.0,8220.0,36
207,5,1965,1.0,0.0,0.0,3,0.0,1068.0,1264,1,2,528.0,1,169000,1,1.0,0,1,0,0,0,1,0,0,0,0,7.142036574706803,6.973552382772185,35.552777669262355,5,0,0.0,1,0.0,0.0,1.0,0.0,5340.0,25
208,7,2003,0.0,0.0,18.0,3,1.0,1374.0,1557,2,3,420.0,1,234000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.350516171833998,7.225488750776188,39.45883931389772,7,0,0.0,1,0.0,0.0,1.0,0.0,9618.0,49
209,6,1977,0.0,0.0,0.0,3,0.0,957.0,1287,1,2,541.0,1,173000,1,1.0,0,1,0,0,0,1,0,0,0,0,7.160069207596127,6.863813840719154,35.874782229304195,6,0,0.0,2,0.0,0.0,1.0,0.0,5742.0,36
