,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,has_basement,attached_garage,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
773,5,1920,0.0,0.0,0.0,3,0.0,973.0,2350,2,2,393.0,1,130000,1,0.0,0,0,1,0,0,0,0,0,0,0
774,5,1968,0.0,0.0,300.0,3,0.0,900.0,1770,1,2,530.0,1,155000,1,1.0,0,1,0,0,0,0,0,0,0,0
775,5,1960,0.0,0.0,0.0,3,0.0,1269.0,1269,1,2,308.0,1,155000,1,0.0,0,1,0,0,0,0,0,0,0,0
776,5,1965,1.0,0.0,0.0,3,0.0,1039.0,1039,1,2,504.0,1,131500,1,1.0,0,1,0,0,0,0,0,0,0,0
777,6,1955,0.0,0.0,164.0,3,0.0,1156.0,1520,1,2,364.0,1,153000,1,0.0,0,1,0,0,0,0,0,0,0,0
778,8,2007,0.0,0.0,200.0,3,0.0,1704.0,1704,2,3,772.0,1,306000,1,1.0,0,1,0,0,0,0,0,0,1,0
779,9,2006,1.0,0.0,518.0,3,0.0,1686.0,1686,2,4,899.0,1,332200,1,1.0,0,1,0,0,0,0,0,0,1,0
780,8,2007,0.0,0.0,338.0,3,1.0,1638.0,1646,2,3,800.0,1,293077,1,1.0,0,1,0,0,1,0,0,0,0,0
781,4,1961,0.0,0.0,0.0,4,0.0,914.0,914,1,2,270.0,1,128000,1,0.0,0,1,0,0,0,0,0,0,0,0
782,6,1926,0.0,0.0,0.0,4,0.0,1149.0,1616,2,3,216.0,1,152000,1,0.0,0,0,1,0,0,0,0,0,0,0
783,4,1949,0.0,0.0,0.0,3,0.0,720.0,1192,1,2,0.0,1,135000,1,0.0,0,1,0,0,0,0,0,0,0,0
784,6,1880,0.0,0.0,0.0,3,0.0,1008.0,2210,2,1,205.0,0,117500,1,0.0,0,0,1,0,0,0,0,0,0,0
785,6,1927,0.0,0.0,0.0,3,0.0,845.0,1296,1,2,576.0,1,127500,1,0.0,0,0,1,0,0,0,0,0,0,0
786,8,1981,1.0,0.0,0.0,3,1.0,2461.0,2497,2,3,676.0,1,373000,1,1.0,0,1,0,0,0,0,0,0,0,0
787,6,1970,0.0,0.0,0.0,4,0.0,546.0,1092,2,2,0.0,1,98000,1,0.0,0,0,1,0,0,0,0,0,0,0
788,7,1994,0.0,0.0,44.0,3,0.0,423.0,1652,2,3,473.0,1,203135,1,1.0,0,1,0,0,0,0,0,0,0,0
789,7,1996,0.0,0.0,0.0,3,0.0,880.0,1716,2,3,512.0,1,191000,1,1.0,0,1,0,0,0,0,0,0,0,0
790,5,1956,0.0,0.0,0.0,3,0.0,0.0,1014,1,2,267.0,1,98000,0,1.0,0,1,0,0,0,0,0,0,0,0
791,5,1987,0.0,0.0,0.0,3,1.0,1200.0,1200,3,2,0.0,1,179000,1,0.0,0,1,0,0,0,0,0,0,0,0
792,8,2006,1.0,0.0,206.0,3,0.0,1422.0,1432,2,3,492.0,1,245000,1,1.0,0,1,0,0,0,0,0,0,0,0
793,7,1998,1.0,0.0,0.0,3,0.0,1650.0,1680,2,3,583.0,1,213250,1,1.0,0,1,0,0,0,0,0,0,0,0
794,4,1948,0.0,0.0,0.0,3,0.0,0.0,869,1,2,390.0,0,89900,0,0.0,0,1,0,0,0,0,0,0,0,0
795,7,1998,0.0,0.0,40.0,3,0.0,832.0,1718,2,2,427.0,1,185000,1,1.0,0,1,0,0,0,0,0,0,0,0
796,6,1973,0.0,0.0,567.0,3,0.0,525.0,1092,1,2,264.0,1,113500,1,0.0,0,0,1,0,0,0,0,0,0,1
797,3,1929,1.0,0.0,0.0,2,0.0,715.0,715,1,2,660.0,0,68000,1,0.0,0,1,0,0,0,0,0,0,0,0
798,7,2003,0.0,0.0,0.0,3,0.0,1560.0,1560,2,3,573.0,1,201000,1,1.0,0,1,0,0,0,0,0,0,0,0
799,7,2005,0.0,0.0,0.0,3,0.0,866.0,1768,2,3,603.0,1,226700,1,1.0,0,0,0,1,0,0,0,0,0,0
800,10,2007,1.0,0.0,970.0,3,0.0,2320.0,2290,2,4,1174.0,1,500067,1,1.0,0,1,0,0,0,0,1,0,1,0
801,7,2004,0.0,0.0,0.0,3,0.0,848.0,1598,2,3,433.0,1,201490,1,1.0,0,1,0,0,0,0,0,0,0,0
802,5,1994,0.0,0.0,0.0,3,0.0,990.0,990,1,2,528.0,1,155000,1,0.0,0,1,0,0,0,0,0,0,0,0
803,5,1978,0.0,0.0,124.0,4,0.0,941.0,941,1,3,564.0,1,145000,1,1.0,0,1,0,0,0,0,0,0,0,0
804,6,1920,0.0,0.0,0.0,3,0.0,611.0,1362,2,2,502.0,1,128000,1,0.0,0,0,1,0,0,0,0,0,0,0
805,6,2000,0.0,0.0,0.0,3,0.0,915.0,1690,2,2,442.0,1,187000,1,1.0,0,1,0,0,0,0,0,0,0,0
806,6,2005,0.0,0.0,80.0,3,1.0,547.0,1072,1,2,525.0,1,145500,1,0.0,0,0,1,0,0,0,0,0,0,0
807,4,1925,0.0,0.0,0.0,3,0.0,572.0,572,1,2,200.0,0,75000,1,0.0,0,0,0,0,0,0,0,0,0,0
808,7,2005,0.0,0.0,204.0,3,0.0,1546.0,1546,2,3,796.0,1,217000,1,1.0,0,1,0,0,0,0,0,0,0,0
809,7,2008,0.0,0.0,60.0,3,0.0,1336.0,1346,2,3,660.0,1,220000,1,1.0,0,1,0,0,0,0,0,0,0,0
810,6,1972,0.0,0.0,288.0,3,0.0,732.0,1790,1,2,484.0,1,165150,1,1.0,0,1,0,0,0,0,0,0,0,0
811,6,1978,0.0,0.0,0.0,3,1.0,940.0,1026,1,2,576.0,1,147000,1,0.0,0,1,0,0,0,0,0,0,0,0
812,7,1996,1.0,0.0,196.0,3,1.0,1504.0,1504,2,3,478.0,1,203000,1,1.0,0,1,0,0,0,0,0,0,0,0
813,5,1959,1.0,0.0,0.0,3,0.0,1398.0,1700,1,3,447.0,1,165500,1,1.0,0,1,0,0,0,0,0,0,0,0
814,3,1914,0.0,0.0,0.0,3,0.0,864.0,864,1,2,0.0,0,67000,1,0.0,0,1,0,0,0,0,0,0,0,0
815,6,1964,1.0,0.0,340.0,3,1.0,822.0,1851,2,3,440.0,1,187000,1,1.0,0,1,0,0,0,0,0,0,0,0
816,6,2000,0.0,0.0,513.0,3,0.0,756.0,1512,2,3,440.0,1,180000,1,0.0,0,0,0,1,0,0,0,0,0,0
817,6,1921,0.0,0.0,0.0,3,0.0,651.0,1298,2,2,240.0,0,146500,1,0.0,0,1,0,0,1,0,0,0,0,0
818,7,2000,0.0,0.0,0.0,3,1.0,1673.0,1673,2,3,583.0,1,270000,1,1.0,0,1,0,0,0,0,0,0,0,0
819,6,1992,0.0,0.0,0.0,3,0.0,936.0,996,1,3,564.0,1,147000,1,1.0,0,1,0,0,0,0,0,0,0,0
820,6,1948,0.0,0.0,0.0,3,0.0,816.0,1224,1,2,280.0,1,132000,1,0.0,0,1,0,0,0,0,0,0,0,0
821,4,1920,0.0,0.0,0.0,3,0.0,840.0,1374,1,2,338.0,1,105000,1,0.0,0,1,0,0,0,0,0,0,0,0
822,5,1912,0.0,0.0,0.0,2,0.0,780.0,1716,2,1,0.0,0,135900,1,0.0,0,1,0,0,0,1,0,0,0,0
823,8,2003,1.0,0.0,603.0,3,1.0,1650.0,3279,3,4,841.0,1,538000,1,1.0,0,1,0,0,1,0,1,0,0,0
824,7,2006,0.0,0.0,0.0,3,0.0,1143.0,1143,1,3,0.0,1,147000,1,0.0,0,1,0,0,0,0,0,0,0,0
825,9,2006,1.0,0.0,300.0,3,0.0,1652.0,1652,2,4,840.0,1,325000,1,1.0,0,1,0,0,0,0,0,0,1,0
826,5,1947,0.0,0.0,0.0,3,0.0,1046.0,1054,1,2,240.0,1,124000,1,0.0,0,1,0,0,0,0,0,0,0,0
827,5,1965,1.0,0.0,114.0,3,0.0,935.0,935,1,2,288.0,1,137000,1,1.0,0,1,0,0,0,0,1,0,0,0
828,4,1915,0.0,0.0,0.0,3,0.0,1313.0,2377,2,3,528.0,1,142900,1,0.0,0,1,0,0,0,0,0,0,0,0
829,5,1948,0.0,0.0,0.0,3,0.0,924.0,1122,1,3,528.0,1,147000,1,1.0,0,0,1,0,0,0,0,0,0,0
830,5,1970,0.0,0.0,0.0,3,0.0,1180.0,1180,1,2,477.0,1,128000,1,1.0,0,1,0,0,0,0,0,0,0,0
831,7,1916,0.0,0.0,0.0,3,0.0,815.0,1690,1,2,225.0,1,144000,1,0.0,0,0,1,0,0,1,0,0,0,0
832,8,2006,0.0,0.0,178.0,3,0.0,1370.0,1370,2,3,484.0,1,205000,1,1.0,0,1,0,0,0,0,0,0,1,0
833,5,1964,1.0,0.0,0.0,4,0.0,1486.0,1486,1,2,480.0,1,167000,1,0.0,0,1,0,0,0,0,0,0,0,0
834,5,1941,0.0,0.0,0.0,3,0.0,676.0,1131,1,2,200.0,1,66500,1,0.0,0,0,1,0,0,0,0,0,0,0
835,8,1993,0.0,0.0,420.0,3,0.0,1286.0,2799,2,3,704.0,1,315000,1,1.0,0,1,0,0,0,0,0,1,0,0
836,7,2006,0.0,0.0,0.0,3,0.0,728.0,1456,2,3,440.0,1,155835,1,1.0,0,1,0,0,0,0,0,0,0,0
837,8,1995,0.0,0.0,0.0,3,0.0,1587.0,1734,2,3,528.0,1,239500,1,1.0,0,1,0,0,0,0,0,0,0,0
838,9,2006,0.0,0.0,122.0,3,0.0,1504.0,1531,2,4,700.0,1,300000,1,1.0,0,1,0,0,0,0,0,0,1,0
839,8,2002,1.0,0.0,886.0,3,0.0,1922.0,1922,2,3,692.0,1,282000,1,1.0,0,1,0,0,0,0,0,0,0,0
840,5,1960,1.0,0.0,69.0,3,0.0,1144.0,1144,1,2,336.0,1,120000,1,1.0,0,1,0,0,0,0,0,0,0,0
841,7,1954,0.0,0.0,0.0,3,1.0,1385.0,1363,1,2,439.0,1,241500,1,1.0,0,1,0,0,0,0,1,0,0,0
842,9,2008,1.0,0.0,492.0,3,0.0,1858.0,1866,2,4,870.0,1,336860,1,1.0,0,1,0,0,0,0,0,0,1,0
843,3,1922,1.0,0.0,0.0,3,0.0,1007.0,1077,1,2,210.0,0,91000,1,0.0,0,0,1,0,0,0,0,0,0,0
844,8,2006,0.0,0.0,0.0,3,0.0,1550.0,1550,2,3,528.0,1,207500,1,1.0,0,0,0,1,0,0,0,0,0,0
845,7,2004,1.0,0.0,174.0,3,1.0,1594.0,1646,2,4,482.0,1,250000,1,1.0,0,0,1,0,1,0,0,0,0,0
846,7,2005,0.0,0.0,16.0,3,0.0,1248.0,1248,2,3,438.0,1,167240,1,1.0,0,1,0,0,0,0,0,0,0,0
847,7,2004,0.0,0.0,0.0,3,0.0,1235.0,1245,2,3,495.0,1,178000,1,1.0,0,0,0,1,0,0,0,0,0,0
848,6,1963,0.0,0.0,203.0,3,0.0,1052.0,1052,1,2,311.0,1,127000,1,1.0,0,1,0,0,0,0,0,0,0,0
849,6,1967,1.0,0.0,120.0,3,0.0,1829.0,1829,2,2,535.0,1,218500,1,1.0,0,1,0,0,0,0,0,0,0,0
850,4,1956,0.0,0.0,0.0,3,0.0,952.0,952,1,2,283.0,1,135750,1,0.0,0,1,0,0,0,0,0,0,0,0
851,7,2003,0.0,0.0,506.0,3,0.0,1480.0,1480,2,3,620.0,1,214000,1,1.0,0,1,0,0,0,0,0,0,0,0
852,8,2005,0.0,0.0,366.0,3,0.0,1844.0,1844,2,3,620.0,1,257000,1,1.0,0,1,0,0,0,0,0,0,0,0
853,6,1937,0.0,0.0,0.0,4,0.0,825.0,1497,2,2,672.0,1,157000,1,0.0,0,0,1,0,0,0,0,0,0,0
854,5,1942,0.0,0.0,0.0,3,0.0,976.0,976,1,2,215.0,0,102000,1,0.0,0,0,1,0,0,0,0,0,0,0
855,5,1921,0.0,0.0,0.0,4,0.0,876.0,964,1,2,432.0,1,163500,1,0.0,0,1,0,0,1,0,0,0,0,0
856,7,1999,0.0,0.0,183.0,3,1.0,1490.0,1501,2,3,577.0,1,204000,1,1.0,0,1,0,0,0,0,0,0,0,0
857,5,1956,1.0,0.0,259.0,3,0.0,1150.0,1560,1,2,313.0,1,103500,1,1.0,0,1,0,0,0,0,0,0,0,0
858,6,1914,1.0,0.0,0.0,3,0.0,1440.0,3395,2,1,0.0,0,200000,1,0.0,0,0,1,0,0,1,0,0,0,0
859,5,1958,0.0,0.0,0.0,3,0.0,864.0,864,1,2,399.0,1,118000,1,1.0,0,1,0,0,1,0,0,0,0,0
860,7,2000,0.0,0.0,244.0,3,0.0,1525.0,1525,2,3,541.0,1,235000,1,1.0,0,1,0,0,0,0,0,0,0,0
861,5,1962,1.0,0.0,120.0,3,0.0,1106.0,1190,1,2,540.0,1,132500,1,1.0,0,1,0,0,0,0,0,0,0,0
862,8,2006,0.0,0.0,0.0,3,0.0,1302.0,1830,2,3,859.0,1,221300,1,1.0,0,1,0,0,0,0,0,0,0,0
863,7,2004,0.0,0.0,210.0,3,0.0,1500.0,1500,2,3,570.0,1,190000,1,1.0,0,1,0,0,0,0,0,0,0,0
864,7,2002,0.0,0.0,199.0,3,0.0,826.0,1762,2,3,591.0,1,222000,1,1.0,0,1,0,0,0,0,0,0,0,0
865,7,1959,0.0,0.0,0.0,4,0.0,1902.0,1902,2,4,567.0,1,335000,1,1.0,1,1,0,0,0,0,0,0,0,0
866,8,2008,0.0,0.0,294.0,3,0.0,1614.0,1658,2,3,726.0,1,257500,1,1.0,1,1,0,0,0,0,0,0,0,0
867,9,2008,0.0,0.0,284.0,3,0.0,1498.0,1506,2,4,592.0,1,264132,1,1.0,0,1,0,0,0,0,0,0,0,0
868,5,1967,1.0,0.0,89.0,3,0.0,864.0,899,1,3,288.0,1,130000,1,1.0,0,1,0,0,0,0,0,0,0,0
869,5,1930,0.0,0.0,0.0,3,0.0,297.0,1654,2,2,336.0,0,137000,1,0.0,0,1,0,0,0,0,0,0,0,0
870,5,1930,0.0,0.0,0.0,3,0.0,520.0,912,1,2,360.0,1,99500,1,0.0,0,0,1,0,0,0,0,0,0,0
871,5,1978,0.0,0.0,0.0,3,0.0,1319.0,1373,1,2,591.0,1,160250,1,1.0,0,1,0,0,0,0,0,0,0,0
872,7,2004,0.0,0.0,50.0,3,0.0,970.0,1709,2,3,380.0,1,130000,1,0.0,0,0,1,0,0,0,0,0,0,0
873,5,1922,0.0,0.0,0.0,3,0.0,816.0,816,1,2,100.0,0,75200,1,0.0,0,0,1,0,0,0,0,0,0,0
874,6,1993,0.0,0.0,0.0,4,0.0,384.0,1091,1,2,429.0,1,131250,1,1.0,0,1,0,0,0,0,0,0,0,0
875,6,1960,0.0,0.0,276.0,3,1.0,1081.0,1081,1,2,401.0,1,148000,1,0.0,0,1,0,0,0,0,0,0,0,0
876,5,1965,0.0,0.0,0.0,3,0.0,1024.0,1020,2,2,288.0,1,124100,1,1.0,0,1,0,0,0,0,0,0,0,0
877,7,1961,0.0,0.0,210.0,3,0.0,944.0,999,1,4,588.0,1,178400,1,1.0,0,1,0,0,0,0,0,0,0,0
878,4,1977,0.0,0.0,0.0,3,1.0,1440.0,1440,2,2,0.0,0,150000,1,0.0,0,1,0,0,0,0,0,0,0,0
879,7,1998,0.0,0.0,290.0,3,0.0,853.0,1753,2,2,534.0,1,217000,1,1.0,0,1,0,0,0,0,1,0,0,0
880,8,2005,0.0,0.0,192.0,3,0.0,1100.0,1964,2,3,760.0,1,252000,1,1.0,0,1,0,0,0,0,0,0,0,0
881,7,2006,0.0,0.0,0.0,3,0.0,1141.0,1141,1,3,484.0,1,152000,1,0.0,0,1,0,0,0,0,0,0,0,0
882,7,1929,0.0,0.0,0.0,3,0.0,832.0,854,1,2,576.0,1,132000,1,0.0,0,0,1,0,0,0,0,0,0,0
883,6,1945,0.0,0.0,0.0,3,0.0,770.0,1182,1,2,378.0,1,120000,1,0.0,0,0,1,0,0,0,0,0,0,0
884,9,2005,0.0,0.0,385.0,3,0.0,1606.0,2091,2,4,521.0,1,338500,1,1.0,0,1,0,0,0,0,0,0,1,0
885,4,1920,0.0,0.0,0.0,3,0.0,576.0,985,1,2,676.0,0,105000,1,0.0,0,1,0,0,0,0,0,0,0,0
886,7,1996,0.0,0.0,0.0,3,1.0,729.0,1446,2,2,406.0,1,175000,1,1.0,0,1,0,0,1,0,0,0,0,0
887,7,1977,1.0,0.0,299.0,3,0.0,1160.0,2022,2,2,505.0,1,192000,1,1.0,0,1,0,0,0,0,0,0,0,0
888,7,2004,0.0,0.0,0.0,3,0.0,847.0,1948,2,3,434.0,1,195000,1,1.0,0,1,0,0,0,0,0,0,0,0
889,8,2008,0.0,0.0,0.0,3,0.0,768.0,1590,2,3,676.0,1,210000,1,1.0,0,0,0,1,0,0,0,0,0,0
890,7,2003,0.0,0.0,16.0,3,0.0,847.0,1948,2,3,434.0,1,211000,1,1.0,0,1,0,0,0,0,0,0,0,0
891,4,1936,0.0,0.0,0.0,3,0.0,672.0,1324,1,2,240.0,1,128000,1,0.0,0,0,1,0,0,0,0,0,0,0
892,6,1964,0.0,0.0,272.0,3,0.0,1425.0,1425,2,2,576.0,1,180500,1,1.0,0,1,0,0,0,0,0,0,0,0
893,5,1900,0.0,0.0,0.0,3,0.0,662.0,2337,2,2,560.0,1,90000,1,0.0,0,0,1,0,0,0,0,0,0,0
894,5,1940,0.0,0.0,0.0,3,0.0,822.0,908,1,2,512.0,1,138500,1,1.0,0,1,0,0,0,0,0,0,0,0
895,7,2006,0.0,0.0,0.0,3,0.0,738.0,1492,2,3,440.0,1,169985,1,1.0,0,1,0,0,0,0,0,0,0,0
896,5,1961,1.0,0.0,0.0,3,0.0,1150.0,1150,1,2,288.0,1,146000,1,1.0,0,1,0,0,0,0,0,0,0,0
897,7,1993,0.0,0.0,0.0,3,0.0,1080.0,2097,2,3,678.0,1,228000,1,1.0,0,1,0,0,0,0,1,0,0,0
898,5,1959,0.0,0.0,0.0,3,0.0,1256.0,1256,1,3,311.0,1,159000,1,1.0,0,1,0,0,0,0,0,0,0,0
899,8,2006,0.0,0.0,0.0,3,0.0,1095.0,1939,2,3,1053.0,1,266000,1,1.0,0,0,0,1,0,0,0,0,0,0
900,5,1924,0.0,0.0,145.0,4,0.0,816.0,1566,1,3,450.0,1,139000,1,0.0,0,0,1,0,0,0,0,0,0,0
901,4,1955,1.0,0.0,0.0,3,0.0,784.0,784,1,2,0.0,1,91900,1,0.0,0,1,0,0,0,0,0,0,0,0
902,8,2006,0.0,0.0,132.0,3,0.0,1489.0,1500,2,3,674.0,1,212999,1,1.0,0,1,0,0,0,0,0,0,0,0
903,9,2004,1.0,0.0,378.0,3,1.0,1833.0,1850,2,3,772.0,1,326000,1,1.0,0,1,0,0,0,0,0,0,1,0
904,6,2004,0.0,0.0,0.0,3,0.0,789.0,1515,2,3,393.0,1,179000,1,1.0,0,1,0,0,0,0,0,0,0,0
905,8,2006,1.0,0.0,258.0,3,1.0,1518.0,1537,2,3,788.0,1,294000,1,1.0,0,1,0,0,1,0,0,0,0,0
906,6,1972,0.0,0.0,425.0,3,0.0,483.0,987,1,2,288.0,1,97000,1,0.0,0,0,1,0,0,0,0,0,0,1
907,7,2006,0.0,0.0,0.0,3,0.0,1391.0,1962,2,3,868.0,1,239799,1,1.0,0,1,0,0,0,0,0,0,0,0
908,5,1961,0.0,0.0,0.0,3,0.0,1251.0,1433,1,2,441.0,1,161000,1,1.0,0,1,0,0,0,0,0,0,0,0
909,6,2003,0.0,0.0,170.0,3,0.0,848.0,848,1,3,420.0,1,136500,1,1.0,0,0,1,0,0,0,0,0,0,0
910,6,1972,0.0,0.0,510.0,3,0.0,483.0,987,1,3,264.0,1,118000,1,0.0,0,0,1,0,0,0,0,0,0,1
911,4,1982,0.0,0.0,0.0,3,0.0,845.0,845,1,2,360.0,1,129500,1,0.0,0,1,0,0,0,0,0,0,0,0
912,7,1925,0.0,0.0,0.0,4,0.0,952.0,1548,2,4,672.0,1,205000,1,0.0,0,1,0,0,0,0,0,0,0,0
913,6,1957,1.0,0.0,0.0,3,0.0,2035.0,2515,3,2,484.0,1,200624,1,1.0,0,1,0,0,0,0,1,0,0,0
914,8,2006,0.0,0.0,302.0,3,0.0,1694.0,1694,2,3,856.0,1,322400,1,1.0,0,1,0,0,0,0,0,0,1,0
915,8,2007,0.0,0.0,180.0,3,0.0,1578.0,1602,2,3,810.0,1,293200,1,1.0,0,1,0,0,0,0,0,0,0,0
916,9,2005,1.0,0.0,616.0,3,0.0,1684.0,1684,2,4,564.0,1,266000,1,1.0,0,1,0,0,0,0,0,0,1,0
917,6,1978,1.0,0.0,92.0,3,0.0,918.0,1683,2,2,440.0,1,172500,1,1.0,0,1,0,0,0,0,0,0,0,0
918,5,1890,1.0,0.0,0.0,3,0.0,1088.0,1869,1,2,456.0,1,124900,1,0.0,0,0,1,0,0,0,0,0,0,0
919,6,1923,0.0,0.0,0.0,3,0.0,1022.0,1432,1,3,216.0,1,149000,1,1.0,0,1,0,0,0,0,0,0,0,0
920,7,2004,0.0,0.0,98.0,3,0.0,1414.0,1414,2,3,494.0,1,185500,1,1.0,0,1,0,0,0,0,0,0,0,0
921,8,2002,1.0,0.0,0.0,3,0.0,1348.0,1358,1,3,418.0,1,220000,1,1.0,0,1,0,0,0,0,0,0,0,0
922,8,2007,0.0,0.0,140.0,3,0.0,1496.0,1496,2,3,474.0,1,225000,1,1.0,0,1,0,0,0,0,0,0,0,0
923,6,1950,0.0,0.0,0.0,3,0.0,932.0,932,1,3,306.0,1,124000,1,1.0,0,1,0,0,0,0,0,0,0,0
924,3,1950,0.0,0.0,0.0,3,0.0,0.0,1040,2,2,400.0,1,92900,0,0.0,0,1,0,0,0,0,0,0,0,0
925,5,1925,1.0,0.0,0.0,2,0.0,1072.0,1072,1,2,1184.0,0,126500,1,0.0,0,0,1,0,0,0,0,0,0,0
926,4,1972,1.0,0.0,0.0,3,0.0,864.0,864,1,2,576.0,1,111250,1,0.0,0,1,0,0,0,0,0,0,0,0
927,8,2000,0.0,0.0,72.0,3,0.0,969.0,2285,2,3,648.0,1,248000,1,1.0,0,1,0,0,0,0,0,1,0,0
928,5,1963,0.0,0.0,0.0,3,0.0,1117.0,1117,1,2,264.0,1,136870,1,1.0,1,1,0,0,0,0,0,0,0,0
929,6,2003,0.0,0.0,170.0,3,0.0,848.0,848,1,3,420.0,1,133000,1,1.0,0,0,1,0,0,0,0,0,0,0
930,5,1956,1.0,0.0,120.0,3,0.0,1048.0,1048,1,2,286.0,1,135000,1,1.0,0,1,0,0,0,0,0,0,0,0
931,4,1969,0.0,0.0,72.0,3,0.0,936.0,936,1,2,288.0,1,111900,1,1.0,0,1,0,0,0,0,0,0,0,0
932,5,1962,0.0,0.0,0.0,4,0.0,931.0,1283,1,2,506.0,1,140000,1,0.0,0,1,0,0,0,0,0,0,0,0
933,4,1959,0.0,0.0,0.0,3,0.0,0.0,1588,2,2,680.0,0,134432,0,0.0,0,1,0,0,0,0,0,0,0,0
934,10,2006,1.0,0.0,250.0,3,1.0,1742.0,2042,2,4,724.0,1,455000,1,1.0,1,1,0,0,1,0,0,0,0,0
935,8,1994,1.0,0.0,391.0,3,0.0,1165.0,2526,2,3,844.0,1,290000,1,1.0,0,1,0,0,0,0,0,1,0,0
936,7,1999,0.0,0.0,0.0,3,1.0,988.0,1873,2,3,597.0,1,235500,1,1.0,0,1,0,0,0,0,1,0,0,0
937,6,1900,0.0,0.0,0.0,3,0.0,780.0,1416,1,3,400.0,1,156500,1,0.0,0,0,1,0,0,0,0,0,0,0
938,6,2000,0.0,0.0,0.0,3,0.0,953.0,1664,2,2,460.0,1,172400,1,1.0,0,1,0,0,0,0,0,0,0,0
939,7,2007,0.0,0.0,0.0,3,0.0,1428.0,1428,2,3,480.0,1,182000,1,1.0,0,0,0,1,0,0,0,0,0,0
940,9,2005,0.0,0.0,430.0,3,1.0,1792.0,1792,2,3,925.0,1,372397,1,1.0,0,1,0,0,0,0,0,0,1,0
941,6,1995,0.0,0.0,190.0,3,0.0,1077.0,2814,2,3,614.0,1,260000,1,1.0,0,1,0,0,0,0,0,0,0,0
942,5,1919,0.0,0.0,0.0,3,0.0,610.0,819,1,3,0.0,0,72000,1,0.0,0,0,1,0,0,0,0,0,0,0
943,3,1915,0.0,0.0,0.0,2,0.0,536.0,1344,2,2,0.0,0,82375,1,0.0,0,0,1,0,0,0,0,0,0,0
944,6,1972,0.0,0.0,333.0,3,0.0,689.0,2119,2,2,583.0,1,158000,1,1.0,0,1,0,0,0,0,0,0,0,0
945,5,1948,0.0,0.0,0.0,3,0.0,672.0,1285,1,2,240.0,1,127000,1,0.0,0,0,1,0,0,0,0,0,0,0
946,7,1987,0.0,0.0,177.0,3,1.0,1433.0,1433,1,3,528.0,1,270000,1,1.0,0,1,0,0,0,0,0,0,0,0
947,8,1983,0.0,0.0,0.0,3,1.0,1496.0,2132,1,3,612.0,1,316600,1,1.0,0,1,0,0,0,0,0,0,0,0
948,6,1959,0.0,0.0,84.0,3,0.0,1019.0,1357,1,4,312.0,1,177000,1,0.0,0,1,0,0,0,0,0,0,0,0
949,7,1990,1.0,0.0,234.0,3,0.0,2158.0,2196,2,3,701.0,1,271900,1,1.0,0,1,0,0,0,0,1,0,0,0
950,5,1976,0.0,0.0,0.0,3,0.0,264.0,1304,1,2,336.0,1,115000,1,1.0,0,0,1,0,0,0,0,0,0,0
951,8,1872,0.0,0.0,0.0,4,0.0,684.0,2358,2,2,0.0,1,122000,1,0.0,0,0,1,0,0,0,0,0,0,0
952,8,1986,0.0,0.0,0.0,3,0.0,279.0,2726,2,3,691.0,1,315000,1,1.0,0,1,0,0,1,0,1,0,0,0
953,7,2006,0.0,0.0,0.0,3,0.0,939.0,1797,2,3,639.0,1,213500,1,1.0,0,1,0,0,0,0,0,0,0,0
954,5,1950,1.0,0.0,0.0,3,0.0,0.0,1040,1,2,625.0,1,109500,0,0.0,0,1,0,0,0,0,0,0,0,0
955,5,1948,0.0,0.0,0.0,3,0.0,789.0,789,1,2,250.0,1,115000,1,0.0,0,0,1,0,0,0,0,0,0,0
956,7,2004,0.0,0.0,0.0,3,0.0,1143.0,1143,1,3,588.0,1,176400,1,1.0,0,0,0,1,0,0,0,0,0,0
957,6,1968,1.0,0.0,0.0,3,0.0,1489.0,1489,2,3,462.0,1,185750,1,1.0,1,1,0,0,0,0,0,0,0,0
958,8,1999,0.0,0.0,320.0,3,0.0,1004.0,1852,2,3,660.0,1,230000,1,1.0,0,1,0,0,0,0,0,0,0,0
959,4,1958,1.0,0.0,0.0,3,0.0,960.0,960,1,2,0.0,1,90000,1,0.0,0,1,0,0,1,0,0,0,0,0
961,5,1970,0.0,0.0,0.0,4,0.0,768.0,768,1,2,624.0,1,129500,1,0.0,0,1,0,0,0,0,0,0,0,0
962,6,1956,0.0,0.0,0.0,3,0.0,1124.0,1124,1,2,353.0,1,153000,1,1.0,0,1,0,0,0,0,0,0,0,0
963,6,2009,0.0,0.0,76.0,3,0.0,612.0,1224,2,3,528.0,1,173733,1,0.0,0,0,0,1,0,0,0,0,0,0
964,6,2006,0.0,0.0,0.0,3,0.0,1100.0,1100,1,2,0.0,1,146000,1,0.0,0,1,0,0,0,0,0,0,0,0
965,6,1949,0.0,0.0,340.0,4,0.0,782.0,1556,2,2,470.0,1,172500,1,1.0,0,1,0,0,0,0,0,0,0,0
966,6,1977,0.0,0.0,0.0,3,1.0,1244.0,1356,2,2,528.0,1,188000,1,1.0,0,1,0,0,0,0,0,0,0,0
967,6,1976,0.0,0.0,0.0,3,1.0,1262.0,1262,2,2,460.0,1,181500,1,1.0,0,1,0,0,0,0,0,0,0,0
